objectid,apn,locapn,genplan,zoning,gacres,locacres,allowden,allowhigh,relcapcty,sitetype,pdaparcel,existuse,Shape__Are,Shape__Len,geometry
76045,0486A/012,0486A/012,Marina,NC-2,0.074,0.0739408185,54.097318385,54,4.0,Underutilized,,Commercial,3.061632e-08,0.00088542369419,"POLYGON ((-122.437817394 37.800718375, -122.437902841 37.8007075560001, -122.437971989 37.801049065, -122.437942711 37.8010584900001, -122.437889713 37.8010755490001, -122.437817394 37.800718375))"
76046,0488A/012,0488A/012,Marina,NC-2,0.09,0.0900214057,44.433876242,44,4.0,Underutilized,,Bank,3.7274731e-08,0.000795605431178,"POLYGON ((-122.439835818 37.8004628150001, -122.439866276 37.800611917, -122.439622462 37.8006427890001, -122.439592262 37.800493653, -122.439835818 37.8004628150001))"
76047,4647A/012,4647A/012,Other S Bayshore,RH-1,0.172,0.17217651913,11.615985792,12,2.0,Vacant,Y,Vacant,7.1227078e-08,0.00108660752998,"POLYGON ((-122.377878818 37.7340082280001, -122.378080274 37.733785009, -122.378150602 37.7338249360001, -122.378220933 37.7338648640001, -122.378291262 37.733904792, -122.378089809 37.7341280110001, -122.377878818 37.7340082280001))"
76049,4329/008,4329/008,Other S Bayshore,M-1,0.503,0.50329426862,19.869091749,20,10.0,Underutilized,Y,Industrial,2.08253368e-07,0.002776359460294,"POLYGON ((-122.402750868 37.7498805550001, -122.402728814 37.7502060890001, -122.402718142 37.7503839660001, -122.40271763 37.7503879380001, -122.402717306 37.7503899290001, -122.40271694 37.7503919170001, -122.40271653 37.750393898, -122.402716076 37.750395874, -122.402715577 37.7503978410001, -122.402715037 37.750399804, -122.402714454 37.7504017570001, -122.402713827 37.7504037030001, -122.402713158 37.7504056390001, -122.402712446 37.750407566, -122.402711692 37.7504094820001, -122.402710897 37.7504113890001, -122.402710059 37.7504132830001, -122.402709181 37.750415167, -122.40270826 37.750417036, -122.402707299 37.7504188940001, -122.402706296 37.7504207360001, -122.402705254 37.7504225660001, -122.402704171 37.75042438, -122.402703049 37.75042618, -122.402701887 37.7504279630001, -122.402700688 37.7504297310001, -122.402699449 37.7504314810001, -122.402698171 37.7504332140001, -122.402696855 37.7504349290001, -122.402695502 37.7504366250001, -122.402694112 37.7504383040001, -122.402692686 37.750439961, -122.402691222 37.7504415990001, -122.402689723 37.7504432160001, -122.40268819 37.7504448120001, -122.402686622 37.7504463880001, -122.402685018 37.7504479400001, -122.402683381 37.750449471, -122.402681711 37.7504509780001, -122.402680007 37.750452463, -122.402678271 37.7504539220001, -122.402676505 37.7504553580001, -122.402674705 37.750456769, -122.402672876 37.750458156, -122.402671016 37.750459517, -122.402669127 37.7504608510001, -122.402667209 37.7504621590001, -122.402665261 37.7504634410001, -122.402663287 37.7504646950001, -122.402661285 37.750465922, -122.402659256 37.750467122, -122.402657201 37.7504682920001, -122.402655121 37.750469434, -122.402653016 37.750470546, -122.402650887 37.7504716300001, -122.402648735 37.7504726820001, -122.402646559 37.750473707, -122.402644361 37.750474701, -122.402642142 37.750475663, -122.402639903 37.7504765960001, -122.402637642 37.7504774970001, -122.402635362 37.750478366, -122.402633066 37.750479204, -122.402630748 37.7504800090001, -122.402628414 37.7504807830001, -122.402626064 37.7504815230001, -122.402623697 37.7504822330001, -122.402621317 37.750482907, -122.402618921 37.7504835490001, -122.402616511 37.7504841590001, -122.402614088 37.750484735, -122.402611654 37.7504852770001, -122.402609207 37.750485783, -122.40260675 37.7504862580001, -122.402604283 37.7504866990001, -122.402601805 37.7504871040001, -122.402599319 37.750487476, -122.402596826 37.750487811, -122.402594326 37.7504881140001, -122.402591822 37.7504883820001, -122.402589308 37.7504886140001, -122.402586793 37.7504888140001, -122.40258855 37.7505011870001, -122.402181748 37.750525598, -122.402052888 37.750533331, -122.40174598 37.750551746, -122.401767063 37.7505474480001, -122.401788048 37.750542857, -122.401808929 37.7505379770001, -122.4018297 37.7505328080001, -122.401850353 37.7505273520001, -122.401870885 37.7505216110001, -122.401891286 37.7505155860001, -122.401911551 37.750509279, -122.401931675 37.7505026920001, -122.401951654 37.750495829, -122.401971475 37.750488687, -122.401991138 37.750481273, -122.402010635 37.7504735890001, -122.402029959 37.7504656340001, -122.402049107 37.7504574120001, -122.402068069 37.750448928, -122.402086843 37.750440181, -122.402105422 37.7504311770001, -122.402123799 37.7504219150001, -122.402141971 37.7504124010001, -122.402159931 37.7504026350001, -122.402177673 37.750392623, -122.402195193 37.750382367, -122.402212485 37.7503718680001, -122.402229542 37.7503611330001, -122.402246362 37.750350161, -122.402262938 37.7503389600001, -122.402279265 37.7503275300001, -122.402295338 37.7503158750001, -122.402311154 37.750303999, -122.402326705 37.750291906, -122.402341987 37.7502795990001, -122.402356998 37.750267084, -122.402371732 37.75025436, -122.402386182 37.7502414360001, -122.402400358 37.750228302, -122.402750868 37.7498805550001))"
76050,4329/012,4329/012,Other S Bayshore,M-1,0.155,0.15495753699,19.360142516,19,3.0,Vacant,Y,Vacant,6.4116648e-08,0.00219371438604,"POLYGON ((-122.402768744 37.749625737, -122.402768783 37.749625204, -122.402768928 37.7496242290001, -122.402769052 37.7496232510001, -122.402769153 37.7496222720001, -122.402769232 37.749621292, -122.402769292 37.7496203110001, -122.402769329 37.749619329, -122.402769344 37.7496183470001, -122.402769339 37.7496173640001, -122.402769312 37.749616383, -122.402769262 37.749615401, -122.402769191 37.7496144200001, -122.402769099 37.7496134400001, -122.402768986 37.7496124620001, -122.402768851 37.749611486, -122.402768693 37.7496105120001, -122.402768515 37.7496095380001, -122.402768316 37.7496085700001, -122.402768095 37.7496076030001, -122.402767853 37.749606639, -122.402767591 37.749605681, -122.402767306 37.7496047240001, -122.402767 37.7496037720001, -122.402766674 37.7496028240001, -122.402766327 37.749601881, -122.402765961 37.7496009430001, -122.402765573 37.749600011, -122.402765164 37.7495990830001, -122.402764734 37.749598162, -122.402764286 37.7495972460001, -122.402763816 37.749596336, -122.402763329 37.7495954350001, -122.40276282 37.749594539, -122.402762292 37.7495936510001, -122.402761744 37.749592771, -122.402761177 37.7495918970001, -122.402760589 37.7495910320001, -122.402759985 37.749590176, -122.402759362 37.749589327, -122.402758719 37.749588487, -122.402758059 37.7495876570001, -122.40275738 37.7495868350001, -122.402756684 37.7495860240001, -122.402755968 37.7495852220001, -122.402755237 37.7495844310001, -122.402754487 37.749583649, -122.402753721 37.7495828780001, -122.402752938 37.749582117, -122.402752139 37.7495813680001, -122.402751321 37.74958063, -122.402750489 37.749579903, -122.402749641 37.749579188, -122.402748777 37.749578484, -122.402747899 37.749577792, -122.402747004 37.7495771150001, -122.402746094 37.749576447, -122.402745172 37.7495757940001, -122.402744234 37.749575152, -122.402743283 37.7495745250001, -122.402742317 37.74957391, -122.402741339 37.749573309, -122.402740347 37.749572722, -122.402739344 37.749572148, -122.402738327 37.749571588, -122.402737297 37.749571044, -122.402736256 37.749570512, -122.402735204 37.749569997, -122.402734139 37.7495694950001, -122.402733067 37.749569007, -122.40273198 37.749568535, -122.402730887 37.749568078, -122.402729781 37.749567637, -122.402728666 37.7495672100001, -122.402727543 37.749566799, -122.40272641 37.7495664040001, -122.402725269 37.749566024, -122.40272412 37.7495656620001, -122.402722962 37.7495653130001, -122.402721797 37.749564982, -122.402720626 37.7495646670001, -122.402719448 37.7495643680001, -122.402718263 37.749564085, -122.402717072 37.74956382, -122.402715874 37.749563569, -122.402714675 37.7495633360001, -122.402713466 37.7495631210001, -122.402712256 37.7495629200001, -122.402711039 37.7495627370001, -122.40270982 37.749562573, -122.402708597 37.749562423, -122.402706213 37.749562182, -122.402576222 37.7495475210001, -122.402446522 37.7495313200001, -122.402421423 37.749527668, -122.402396249 37.749524363, -122.402371005 37.7495214080001, -122.4023457 37.749518804, -122.402320342 37.7495165500001, -122.402292223 37.7495144650001, -122.402262571 37.7495127030001, -122.402232884 37.7495113520001, -122.402203173 37.7495104120001, -122.402173445 37.7495098840001, -122.402126117 37.7495098950001, -122.401961571 37.7495117440001, -122.402921992 37.7494537360001, -122.402941637 37.749660383, -122.402768744 37.749625737))"
76051,4329/016,4329/016,Other S Bayshore,M-1,1.805,1.80621380995,16.609329325,17,30.0,Underutilized,Y,Industrial,7.4737045e-07,0.003585868860159,"POLYGON ((-122.401565743 37.7502198, -122.401501084 37.7495395550001, -122.401961571 37.7495117440001, -122.402126117 37.7495098950001, -122.402173445 37.7495098840001, -122.402203173 37.7495104120001, -122.402232884 37.7495113520001, -122.402262571 37.7495127030001, -122.402292223 37.7495144650001, -122.402320342 37.7495165500001, -122.4023457 37.749518804, -122.402371005 37.7495214080001, -122.402396249 37.749524363, -122.402421423 37.749527668, -122.402446522 37.7495313200001, -122.402576222 37.7495475210001, -122.402706213 37.749562182, -122.402708597 37.749562423, -122.40270982 37.749562573, -122.402711039 37.7495627370001, -122.402712256 37.7495629200001, -122.402713466 37.7495631210001, -122.402714675 37.7495633360001, -122.402715874 37.749563569, -122.402717072 37.74956382, -122.402718263 37.749564085, -122.402719448 37.7495643680001, -122.402720626 37.7495646670001, -122.402721797 37.749564982, -122.402722962 37.7495653130001, -122.40272412 37.7495656620001, -122.402725269 37.749566024, -122.40272641 37.7495664040001, -122.402727543 37.749566799, -122.402728666 37.7495672100001, -122.402729781 37.749567637, -122.402730887 37.749568078, -122.40273198 37.749568535, -122.402733067 37.749569007, -122.402734139 37.7495694950001, -122.402735204 37.749569997, -122.402736256 37.749570512, -122.402737297 37.749571044, -122.402738327 37.749571588, -122.402739344 37.749572148, -122.402740347 37.749572722, -122.402741339 37.749573309, -122.402742317 37.74957391, -122.402743283 37.7495745250001, -122.402744234 37.749575152, -122.402745172 37.7495757940001, -122.402746094 37.749576447, -122.402747004 37.7495771150001, -122.402747899 37.749577792, -122.402748777 37.749578484, -122.402749641 37.749579188, -122.402750489 37.749579903, -122.402751321 37.74958063, -122.402752139 37.7495813680001, -122.402752938 37.749582117, -122.402753721 37.7495828780001, -122.402754487 37.749583649, -122.402755237 37.7495844310001, -122.402755968 37.7495852220001, -122.402756684 37.7495860240001, -122.40275738 37.7495868350001, -122.402758059 37.7495876570001, -122.402758719 37.749588487, -122.402759362 37.749589327, -122.402759985 37.749590176, -122.402760589 37.7495910320001, -122.402761177 37.7495918970001, -122.402761744 37.749592771, -122.402762292 37.7495936510001, -122.40276282 37.749594539, -122.402763329 37.7495954350001, -122.402763816 37.749596336, -122.402764286 37.7495972460001, -122.402764734 37.749598162, -122.402765164 37.7495990830001, -122.402765573 37.749600011, -122.402765961 37.7496009430001, -122.402766327 37.749601881, -122.402766674 37.7496028240001, -122.402767 37.7496037720001, -122.402767306 37.7496047240001, -122.402767591 37.749605681, -122.402767853 37.749606639, -122.402768095 37.7496076030001, -122.402768316 37.7496085700001, -122.402768515 37.7496095380001, -122.402768693 37.7496105120001, -122.402768851 37.749611486, -122.402768986 37.7496124620001, -122.402769099 37.7496134400001, -122.402769191 37.7496144200001, -122.402769262 37.749615401, -122.402769312 37.749616383, -122.402769339 37.7496173640001, -122.402769344 37.7496183470001, -122.402769329 37.749619329, -122.402769292 37.7496203110001, -122.402769232 37.749621292, -122.402769153 37.7496222720001, -122.402769052 37.7496232510001, -122.402768928 37.7496242290001, -122.402768783 37.749625204, -122.402768744 37.749625737, -122.40276856 37.7496283680001, -122.402734983 37.7496706310001, -122.402602248 37.7498387480001, -122.402532117 37.7499140480001, -122.402501835 37.749944757, -122.402481575 37.7499643900001, -122.402460886 37.7499837400001, -122.402439777 37.7500028000001, -122.40241825 37.7500215640001, -122.402396315 37.7500400270001, -122.402373977 37.7500581850001, -122.402351244 37.7500760290001, -122.402328123 37.750093555, -122.402304618 37.7501107580001, -122.402280739 37.7501276340001, -122.402256493 37.750144176, -122.402231889 37.750160378, -122.40220693 37.7501762380001, -122.402181628 37.7501917490001, -122.402155987 37.7502069070001, -122.402139791 37.7502168830001, -122.402129006 37.750223228, -122.402118082 37.750229421, -122.402107025 37.7502354640001, -122.402095837 37.750241353, -122.40208452 37.7502470840001, -122.40207308 37.7502526580001, -122.402061518 37.7502580730001, -122.402049839 37.7502633280001, -122.402038045 37.7502684190001, -122.402026143 37.750273346, -122.402014134 37.750278107, -122.402002022 37.7502827020001, -122.401989811 37.750287128, -122.401977505 37.750291384, -122.401965107 37.750295468, -122.401934327 37.750304337, -122.401916527 37.7503090870001, -122.401898627 37.750313589, -122.401880628 37.7503178420001, -122.401862541 37.750321845, -122.401842353 37.75032629, -122.401822467 37.7503303680001, -122.401802494 37.750334169, -122.401782441 37.750337695, -122.401762312 37.750340941, -122.401742116 37.750343908, -122.401721858 37.750346596, -122.401701544 37.7503490010001, -122.401681181 37.7503511250001, -122.401660774 37.750352967, -122.401640329 37.750354525, -122.401619852 37.750355799, -122.401599352 37.7503567900001, -122.401578833 37.750357497, -122.401565743 37.7502198))"
76052,6157/005,6157/005,"South Central, Other",RM-1,0.14,0.13975107294,42.933480752,43,6.0,Underutilized,Y,Dwelling,5.7804755e-08,0.001106106826532,"POLYGON ((-122.401040221 37.7211385480001, -122.401437778 37.7210350560001, -122.401464871 37.7211002550001, -122.401491965 37.721165453, -122.40109237 37.7212694780001, -122.401045109 37.721158788, -122.401040221 37.7211385480001))"
76053,6250/035,6250/035,VisVal,NC-2,0.115,0.11478651709,52.270947427,52,6.0,Underutilized,Y,Commercial,4.747244e-08,0.000911931127203,"POLYGON ((-122.405128436 37.711645248, -122.405278697 37.7113979050001, -122.40539919 37.711444853, -122.405433892 37.711458373, -122.405283628 37.7117057150001, -122.405128436 37.711645248))"
76054,6251/018,6251/018,VisVal,NC-2,0.058,0.05782370481,34.587891016,35,2.0,Underutilized,Y,Dwelling,2.3914254e-08,0.00074036414091,"POLYGON ((-122.407123244 37.712402282, -122.407239147 37.7121410130001, -122.407320633 37.7121638950001, -122.407204995 37.712424566, -122.407123244 37.712402282))"
76055,4329/019,4329/019,Other S Bayshore,M-1,0.582,0.58261373484,6.8656122587,7,4.0,Underutilized,Y,Condominium,2.41075213e-07,0.003607657816128,"POLYGON ((-122.401542031 37.750233177, -122.401565743 37.7502198, -122.401578833 37.750357497, -122.401599352 37.7503567900001, -122.401619852 37.750355799, -122.401640329 37.750354525, -122.401660774 37.750352967, -122.401681181 37.7503511250001, -122.401701544 37.7503490010001, -122.401721858 37.750346596, -122.401742116 37.750343908, -122.401762312 37.750340941, -122.401782441 37.750337695, -122.401802494 37.750334169, -122.401822467 37.7503303680001, -122.401842353 37.75032629, -122.401862541 37.750321845, -122.401880628 37.7503178420001, -122.401898627 37.750313589, -122.401916527 37.7503090870001, -122.401934327 37.750304337, -122.401965107 37.750295468, -122.401977505 37.750291384, -122.401989811 37.750287128, -122.402002022 37.7502827020001, -122.402014134 37.750278107, -122.402026143 37.750273346, -122.402038045 37.7502684190001, -122.402049839 37.7502633280001, -122.402061518 37.7502580730001, -122.40207308 37.7502526580001, -122.40208452 37.7502470840001, -122.402095837 37.750241353, -122.402107025 37.7502354640001, -122.402118082 37.750229421, -122.402129006 37.750223228, -122.402139791 37.7502168830001, -122.402155987 37.7502069070001, -122.402181628 37.7501917490001, -122.40220693 37.7501762380001, -122.402231889 37.750160378, -122.402256493 37.750144176, -122.402280739 37.7501276340001, -122.402304618 37.7501107580001, -122.402328123 37.750093555, -122.402351244 37.7500760290001, -122.402373977 37.7500581850001, -122.402396315 37.7500400270001, -122.40241825 37.7500215640001, -122.402439777 37.7500028000001, -122.402460886 37.7499837400001, -122.402481575 37.7499643900001, -122.402501835 37.749944757, -122.402532117 37.7499140480001, -122.402602248 37.7498387480001, -122.402734983 37.7496706310001, -122.40276856 37.7496283680001, -122.402750949 37.749879353, -122.402750868 37.7498805550001, -122.402400358 37.750228302, -122.402386182 37.7502414360001, -122.402371732 37.75025436, -122.402356998 37.750267084, -122.402341987 37.7502795990001, -122.402326705 37.750291906, -122.402311154 37.750303999, -122.402295338 37.7503158750001, -122.402279265 37.7503275300001, -122.402262938 37.7503389600001, -122.402246362 37.750350161, -122.402229542 37.7503611330001, -122.402212485 37.7503718680001, -122.402195193 37.750382367, -122.402177673 37.750392623, -122.402159931 37.7504026350001, -122.402141971 37.7504124010001, -122.402123799 37.7504219150001, -122.402105422 37.7504311770001, -122.402086843 37.750440181, -122.402068069 37.750448928, -122.402049107 37.7504574120001, -122.402029959 37.7504656340001, -122.402010635 37.7504735890001, -122.401991138 37.750481273, -122.401971475 37.750488687, -122.401951654 37.750495829, -122.401931675 37.7505026920001, -122.401911551 37.750509279, -122.401891286 37.7505155860001, -122.401870885 37.7505216110001, -122.401850353 37.7505273520001, -122.4018297 37.7505328080001, -122.401808929 37.7505379770001, -122.401788048 37.750542857, -122.401767063 37.7505474480001, -122.40174598 37.750551746, -122.40159814 37.7505606180001, -122.401573298 37.7505621070001, -122.401542031 37.750233177))"
76056,4334/020,4334/020,Mission,RH-2,0.043,0.04304405994,23.232009281,23,1.0,Underutilized,Y,Dwelling,1.7810635e-08,0.000585399753416,"POLYGON ((-122.407402585 37.749397231, -122.407488807 37.7493920470001, -122.407495334 37.7494605100001, -122.40750186 37.749528974, -122.407508388 37.749597437, -122.407422164 37.7496026210001, -122.407402585 37.749397231))"
76057,4336/010,4336/010,Mission,RH-2,0.057,0.05705121099,17.52811172,18,1.0,Underutilized,Y,Dwelling,2.3605935e-08,0.000824459332734,"POLYGON ((-122.409258162 37.748836704, -122.409600998 37.7488160820001, -122.409607527 37.7488845460001, -122.40926469 37.748905166, -122.409258162 37.748836704))"
76058,4339/002,4339/002,"BVHP Area A,B",PDR-2,0.584,0.58432056924,0.0,0,0.0,Underutilized,Y,Industrial,2.4177416e-07,0.001997098968226,"POLYGON ((-122.402697488 37.748257918, -122.402737176 37.7486712210001, -122.402635156 37.7486768840001, -122.402151497 37.7487037330001, -122.402115036 37.7482935790001, -122.402697488 37.748257918))"
76059,2660/011A,2660/011A,Central,RH-2,0.088,0.08839054683,11.313427011,11,1.0,Underutilized,,Dwelling,3.6580332e-08,0.00090171437926,"POLYGON ((-122.445985299 37.759950508, -122.445712122 37.759776421, -122.445731832 37.7597609370001, -122.445751198 37.759745181, -122.44577132 37.7597282090001, -122.445996546 37.7597947350001, -122.446033193 37.759828337, -122.446035165 37.7598501590001, -122.446051944 37.7598559690001, -122.44604089 37.7598734040001, -122.446028235 37.75991744, -122.446049436 37.7599295910001, -122.446013402 37.759968418, -122.445985299 37.759950508))"
76060,4339/006,4339/006,"BVHP Area A,B",PDR-2,0.143,0.1428304824,0.0,0,0.0,Vacant,Y,Vacant,5.9099875e-08,0.001375526247493,"POLYGON ((-122.402635156 37.7486768840001, -122.402737176 37.7486712210001, -122.402798897 37.749254599, -122.402699624 37.7492605960001, -122.402635156 37.7486768840001))"
76061,4339/007,4339/007,"BVHP Area A,B",PDR-2,0.357,0.35677128956,0.0,0,0.0,Vacant,Y,Vacant,1.47621449e-07,0.002033095842701,"POLYGON ((-122.402807531 37.748665449, -122.402764377 37.748253823, -122.402948283 37.7482425640001, -122.402981627 37.7485141780001, -122.403411193 37.7485682450001, -122.403393406 37.7486377170001, -122.403380527 37.748682886, -122.403366657 37.74872787, -122.402807531 37.748665449))"
76062,4339/008,4339/008,"BVHP Area A,B",PDR-2,0.362,0.36174879538,0.0,0,0.0,Underutilized,Y,Industrial,1.49680545e-07,0.001551497370088,"POLYGON ((-122.402948283 37.7482425640001, -122.403386255 37.748215745, -122.403388579 37.7482156030001, -122.403389841 37.7482155270001, -122.4033911 37.748215449, -122.403392392 37.748215707, -122.403393658 37.748215751, -122.403394924 37.7482158110001, -122.403396188 37.7482158890001, -122.403397451 37.7482159840001, -122.403398712 37.7482160980001, -122.403399969 37.748216229, -122.403401224 37.7482163770001, -122.403402475 37.7482165430001, -122.403403723 37.7482167260001, -122.403404965 37.7482169250001, -122.403406204 37.748217143, -122.403407438 37.7482173770001, -122.403408665 37.7482176280001, -122.403409889 37.748217896, -122.403411104 37.7482181820001, -122.403412315 37.7482184850001, -122.403413517 37.748218804, -122.403414713 37.7482191400001, -122.403415902 37.748219492, -122.403417082 37.7482198610001, -122.403418255 37.748220245, -122.403419417 37.7482206460001, -122.403420573 37.7482210630001, -122.403421717 37.748221496, -122.403422853 37.7482219440001, -122.403423978 37.7482224090001, -122.403425093 37.748222889, -122.403426198 37.7482233850001, -122.403427292 37.7482238950001, -122.403428373 37.7482244190001, -122.403429443 37.7482249610001, -122.403430503 37.7482255150001, -122.403431548 37.748226087, -122.403432582 37.7482266690001, -122.403433601 37.748227269, -122.403434608 37.748227882, -122.403435601 37.7482285080001, -122.403436581 37.7482291480001, -122.403437545 37.748229801, -122.403438496 37.748230468, -122.403439431 37.7482311480001, -122.403440352 37.7482318410001, -122.403441258 37.7482325460001, -122.403442146 37.748233263, -122.40344302 37.748233994, -122.403443879 37.748234736, -122.40344472 37.748235489, -122.403445545 37.748236256, -122.403446352 37.7482370320001, -122.403447142 37.74823782, -122.403447915 37.7482386190001, -122.403448669 37.748239428, -122.403449407 37.7482402460001, -122.403450126 37.7482410760001, -122.403450827 37.748241916, -122.403451509 37.748242765, -122.403452173 37.7482436230001, -122.403452817 37.748244491, -122.403453442 37.748245368, -122.403454049 37.7482462520001, -122.403454636 37.748247146, -122.403455201 37.7482480460001, -122.403455748 37.7482489550001, -122.403456275 37.748249872, -122.403456783 37.748250795, -122.403457269 37.748251725, -122.403457735 37.748252662, -122.40345818 37.7482536050001, -122.403458604 37.748254554, -122.403459006 37.748255509, -122.40345939 37.7482564690001, -122.403459749 37.748257435, -122.40346009 37.7482584050001, -122.403460409 37.748259379, -122.403460705 37.748260359, -122.403460981 37.748261342, -122.403461233 37.7482623280001, -122.403461465 37.748263319, -122.403461677 37.7482643110001, -122.403461865 37.748265308, -122.403462032 37.7482663060001, -122.403462177 37.748267308, -122.403462298 37.7482683100001, -122.403462399 37.748269313, -122.403462477 37.748270319, -122.403462534 37.7482713260001, -122.403462567 37.7482723320001, -122.403462579 37.748273339, -122.403462569 37.7482743460001, -122.403462536 37.7482753520001, -122.403462482 37.74827636, -122.403462406 37.748277364, -122.403462306 37.748278369, -122.403462187 37.74827937, -122.403462044 37.7482803710001, -122.40346188 37.7482813710001, -122.403461693 37.7482823660001, -122.403461485 37.7482833600001, -122.403461253 37.7482843500001, -122.403461001 37.748285337, -122.403460728 37.74828632, -122.403460433 37.7482873010001, -122.403460116 37.748288276, -122.403459777 37.7482892460001, -122.403459418 37.7482902130001, -122.403459037 37.748291174, -122.403458637 37.7482921280001, -122.403458213 37.7482930790001, -122.403446582 37.7483851740001, -122.403439245 37.748431119, -122.403430899 37.748476956, -122.403421548 37.7485226690001, -122.403411193 37.7485682450001, -122.402981627 37.7485141780001, -122.402948283 37.7482425640001))"
76063,4341/001,4341/001,"BVHP Area A,B",PDR-2,1.415,1.4153319465,0.0,0,0.0,Vacant,Y,Vacant,5.85625457e-07,0.003062031564782,"POLYGON ((-122.401085045 37.7486034340001, -122.401861025 37.7485565490001, -122.401927757 37.749307215, -122.401151765 37.7493540790001, -122.401085045 37.7486034340001))"
76064,4341/003,4341/003,"BVHP Area A,B",PDR-2,0.773,0.77331991877,0.0,0,0.0,Underutilized,Y,Public Prop,3.19975243e-07,0.002378300737131,"POLYGON ((-122.401048617 37.7481935920001, -122.40148661 37.7481667810001, -122.401824539 37.748146094, -122.401861025 37.7485565490001, -122.401085045 37.7486034340001, -122.401048617 37.7481935920001))"
76065,4342/001,4342/001,"BVHP Area A,B",PDR-2,1.943,1.94418569386,0.0,0,0.0,Underutilized,Y,Public Prop,8.04448064e-07,0.003711256327561,"POLYGON ((-122.400169238 37.7482474180001, -122.400858936 37.7482052020001, -122.400962078 37.7493655330001, -122.400272309 37.7494071830001, -122.400169238 37.7482474180001))"
76066,5358/011A,5358/011A,"BVHP Area A,B",NC-3,0.083,0.0827108985,72.541830745,73,6.0,Underutilized,Y,Commercial,3.4214736e-08,0.000753422158832,"POLYGON ((-122.391957516 37.731750365, -122.392009361 37.7316005690001, -122.392211936 37.731632597, -122.392216764 37.731633361, -122.392202015 37.7317010350001, -122.392183513 37.7317859300001, -122.391957516 37.731750365))"
76067,6530/011A,6530/011A,Mission,RTO,0.07,0.06975438352,,0,6.0,Underutilized,Y,Dwelling,2.886236e-08,0.000745138902878,"POLYGON ((-122.4196338 37.749044149, -122.419644286 37.7491536850001, -122.419382176 37.7491695040001, -122.419371702 37.74906007, -122.4196338 37.749044149))"
76068,7112/011C,7112/011C,"Ingleside, Other",NC-1,0.079,0.07920179201,37.877930836,38,3.0,Underutilized,,Flat+store,3.2755906e-08,0.00088090393393,"POLYGON ((-122.455612779 37.7127457500001, -122.45561195 37.712651002, -122.455957636 37.7126479660001, -122.455958467 37.7127427140001, -122.455612779 37.7127457500001))"
76071,1436/024A,1436/024A,Richmond,RM-1,0.07,0.06970849339,28.690908421,29,2.0,Underutilized,,Dwelling,2.8855993e-08,0.000970574471009,"POLYGON ((-122.462726793 37.7816104090001, -122.463142244 37.7815916600001, -122.463147254 37.781660892, -122.4627318 37.7816796390001, -122.462726793 37.7816104090001))"
76074,6170/037,6170/037,"South Central, Other",RH-1,0.115,0.11478431099,8.711992008,9,1.0,Vacant,,Vacant,4.7475169e-08,0.000904214862819,"POLYGON ((-122.403003589 37.719546188, -122.402965656 37.71945491, -122.403129767 37.719411757, -122.403156861 37.7194769560001, -122.403183957 37.7195421540001, -122.403211053 37.719607352, -122.403238148 37.71967255, -122.403074037 37.7197157040001, -122.403003589 37.719546188))"
76076,6172/036,6172/036,"South Central, Other",RM-1,0.046,0.04581971268,43.649335255,44,2.0,Vacant,Y,Vacant,1.8951596e-08,0.000647070313147,"POLYGON ((-122.400609702 37.71935584, -122.400625239 37.7193519030001, -122.40061944 37.719316952, -122.400763728 37.7193009960001, -122.400774679 37.7193455980001, -122.400830913 37.719338851, -122.40085014 37.7193741080001, -122.40062807 37.719431908, -122.400609702 37.71935584))"
76077,6173/007,6173/007,"South Central, Other",RM-1,0.069,0.06867886871,43.681558192,44,3.0,Vacant,Y,Vacant,2.8407158e-08,0.000952658654847,"POLYGON ((-122.400419067 37.718566427, -122.400613825 37.7185149310001, -122.400806283 37.718464044, -122.400833376 37.718529243, -122.400435493 37.7186344470001, -122.400419067 37.718566427))"
76078,6190/003,6190/003,"South Central, Other",RH-1,0.057,0.05739292941,17.423749063,17,1.0,Vacant,,Vacant,2.3738266e-08,0.000819169605356,"POLYGON ((-122.407616955 37.7176913100001, -122.407644748 37.7176262950001, -122.407971574 37.717715868, -122.407943783 37.7177808820001, -122.407616955 37.7176913100001))"
76079,6190/004,6190/004,"South Central, Other",RH-1,0.057,0.05739273577,17.42380785,17,1.0,Vacant,,Vacant,2.3738266e-08,0.000819166235161,"POLYGON ((-122.407644748 37.7176262950001, -122.407672539 37.717561281, -122.407999365 37.7176508540001, -122.407993807 37.7176638560001, -122.407971574 37.717715868, -122.407644748 37.7176262950001))"
76080,6190/013,6190/013,"South Central, Other",RH-1,0.057,0.05739270762,17.423816394,17,1.0,Underutilized,,Misc/unknown,2.3738266e-08,0.000819164348977,"POLYGON ((-122.407894861 37.717041168, -122.407922652 37.7169761540001, -122.408249477 37.717065726, -122.408238361 37.717091732, -122.408221687 37.7171307400001, -122.407894861 37.717041168))"
76081,6190/015,6190/015,"South Central, Other",RH-1,0.057,0.05739260679,17.423847007,17,1.0,Vacant,,Vacant,2.3737812e-08,0.000819162546606,"POLYGON ((-122.407950441 37.716911141, -122.407978233 37.7168461260001, -122.408305056 37.7169356970001, -122.408277267 37.717000711, -122.407950441 37.716911141))"
